,ID,Street,Number,Address,Latitude,Longitude,LocationID,Description,Category,ServiceTime,Profit
958,PE-FWI-3-5438,Schnorrstraße,32,"Schnorrstraße, 32, Dresden",51.0352149,13.7341701,869,Abzweigung,3,660,1
959,PE-FWI-4-8677,Trobischstraße,2,"Trobischstraße, 2, Dresden",51.0930945,13.7094855,870,Erdarmatur,4,900,3
960,PE-FWI-3-2444,Troppauer Straße,8,"Troppauer Straße, 8, Dresden",51.0273056,13.831597142,871,Belüftung,3,780,1
961,PE-FWI-4-6255,Curt-Querner-Straße,4,"Curt-Querner-Straße, 4, Dresden",51.0164075,13.7770396,872,Erdarmatur,4,600,3
962,PE-FWI-2-1974,Kamillenweg,15,"Kamillenweg, 15, Dresden",51.0469921,13.6569853,686,Zuluftschacht,2,900,2
963,PE-FWI-2-5896,Waltherstraße,7,"Waltherstraße, 7, Dresden",51.0617656,13.7130299,873,KontrollBauwerk,2,840,2
964,PE-FWI-4-6119,Maxstraße,4,"Maxstraße, 4, Dresden",51.0568505,13.727599,874,Erdarmatur,4,780,3
965,PE-FWI-4-2798,Thomaestraße,4,"Thomaestraße, 4, Dresden",51.050252,13.7692547,875,Erdarmatur,4,600,3
966,PE-FWI-4-9804,Sosaer Straße,3,"Sosaer Straße, 3, Dresden",50.998707,13.8255301919,876,Erdarmatur,4,780,3
967,PE-FWI-3-7685,Tzschimmerstraße,23,"Tzschimmerstraße, 23, Dresden",51.0448236,13.7938264502,877,Abzweigung,3,660,1
968,PE-FWI-4-6409,Rudolf-Kempe-Straße,9,"Rudolf-Kempe-Straße, 9, Dresden",50.99135,13.7894941,878,Erdarmatur,4,720,3
969,PE-FWI-4-3154,Paul-Wiegler-Straße,3,"Paul-Wiegler-Straße, 3, Dresden",51.0257872,13.743716,879,Erdarmatur,4,600,3
970,PE-FWI-4-5358,Lübecker Straße,19,"Lübecker Straße, 19, Dresden",51.046354,13.7015031278,880,Erdarmatur,4,840,3
971,PE-FWI-2-2192,Grüner Weg,36,"Grüner Weg, 36, Dresden",51.1143146,13.7737662,881,Kontrollschacht,2,660,2
972,PE-FWI-4-6938,Arnoldstraße,8,"Arnoldstraße, 8, Dresden",51.0587227,13.767073,882,Erdarmatur,4,780,3
973,PE-FWI-3-1778,Hermann-Hesse-Straße,19,"Hermann-Hesse-Straße, 19, Dresden",51.0655077,13.8192912,883,Entlüftung,3,900,1
974,PE-FWI-2-9652,Lengefelder Straße,18,"Lengefelder Straße, 18, Dresden",51.032227,13.8165645,884,KontrollBauwerk,2,660,2
975,PE-FWI-4-1714,Wilsdruffer Str.,6,"Wilsdruffer Str., 6, Dresden",51.0500531,13.7413722,885,Erdarmatur,4,600,3
976,PE-FWI-4-8463,Reuningstraße,8,"Reuningstraße, 8, Dresden",51.0496329,13.6542996,886,Erdarmatur,4,780,3
977,PE-FWI-4-9414,Wintergartenstraße,3,"Wintergartenstraße, 3, Dresden",51.044718,13.7609776,887,Erdarmatur,4,720,3
978,PE-FWI-4-6465,Donathstraße,35,"Donathstraße, 35, Dresden",51.0253618,13.8264654,888,Erdarmatur,4,660,3
979,PE-FWI-2-8357,Schießgasse,1,"Schießgasse, 1, Dresden",51.0513401,13.7446979,74,KontrollBauwerk,2,600,2
980,PE-FWI-2-9592,Geystraße,12,"Geystraße, 12, Dresden",51.024228,13.756792,889,Zuluftschacht,2,1140,2
981,PE-FWI-3-8142,Otto-Reinhold-Weg,5,"Otto-Reinhold-Weg, 5, Dresden",51.0124159,13.7751772,890,Abzweigung,3,900,1
982,PE-FWI-2-9770,Am Ende,10,"Am Ende, 10, Dresden",51.0337144,13.7916765,891,KontrollBauwerk,2,780,2
983,PE-FWI-2-8089,Mary-Wigman-Straße,4,"Mary-Wigman-Straße, 4, Dresden",51.0406305,13.739938,892,Zuluftschacht,2,960,2
984,PE-FWI-4-1923,Gabelsbergerstraße,4,"Gabelsbergerstraße, 4, Dresden",51.0498352,13.7740102,66,Erdarmatur,4,660,3
985,PE-FWI-2-1270,Rietzstraße,20,"Rietzstraße, 20, Dresden",51.083474,13.7129876253,893,Kontrollschacht,2,720,2
986,PE-FWI-3-1838,Am Anger,18,"Am Anger, 18, Dresden",51.00893645,13.7896682774,894,Abzweigung,3,720,1
987,PE-FWI-1-3833,Ermelstraße,9,"Ermelstraße, 9, Dresden",51.04638135,13.7995717498,895,Brücke,1,1500,3
988,PE-FWI-1-2489,Grumbacher Straße,26,"Grumbacher Straße, 26, Dresden",51.0466311,13.6944303,147,Brunnen,1,1140,3
989,PE-FWI-4-950,Ulberndorfer Weg,4,"Ulberndorfer Weg, 4, Dresden",51.0312019,13.7910943,896,Erdarmatur,4,600,3
990,PE-FWI-3-3769,Fröbelstraße,2,"Fröbelstraße, 2, Dresden",51.0511731,13.7154858,403,Belüftung,3,600,1
991,PE-FWI-3-8392,Wiesenstraße,10,"Wiesenstraße, 10, Dresden",51.0613132,13.8794271,897,Entlüftung,3,840,1
992,PE-FWI-3-9767,Halleystraße,12,"Halleystraße, 12, Dresden",51.0923114,13.7066512,898,Entlüftung,3,900,1
993,PE-FWI-3-8501,Leisniger Platz,2,"Leisniger Platz, 2, Dresden",51.08025,13.724425476,899,Abzweigung,3,840,1
994,PE-FWI-2-3013,Naundorfer Straße,21,"Naundorfer Straße, 21, Dresden",51.0813671,13.7043536231,900,Kontrollschacht,2,900,2
995,PE-FWI-4-139,Washingtonstraße,35,"Washingtonstraße, 35, Dresden",51.0754228,13.6900714,901,Erdarmatur,4,900,3
996,PE-FWI-1-1229,Weesensteiner Straße,8,"Weesensteiner Straße, 8, Dresden",51.0334723,13.8082673,902,Brücke,1,1560,3
997,PE-FWI-4-4983,Polierstraße,7,"Polierstraße, 7, Dresden",51.0456406,13.7266143,903,Erdarmatur,4,780,3
998,PE-FWI-4-9316,Bürgerwiese,12,"Bürgerwiese, 12, Dresden",51.0442339,13.7406554,904,Erdarmatur,4,900,3
999,PE-FWI-3-4469,Arno-Schellenberg-Straße,14,"Arno-Schellenberg-Straße, 14, Dresden",50.9895848,13.7894292,905,Entlüftung,3,720,1
1000,PE-FWI-3-5647,Pirnaer Landstraße,119,"Pirnaer Landstraße, 119, Dresden",51.0122845,13.8258264856,906,Entlüftung,3,900,1
